,gid,cnt_light,total_cnt_securitylight,old_area_ratio,sangga_area_ratio,cnt_cctv,cnt_112,traffic,클러스터
375,다사52bb24ba,0,0,0.0,0.0,0,0.0,0.0,1
376,다사52bb24bb,0,0,0.0,0.0,0,0.0,1.0,1
377,다사52bb25aa,0,0,0.0,0.0,0,0.0,0.0,1
378,다사52bb25ab,0,0,0.0,0.0,0,0.0,0.0,1
379,다사52bb25ba,0,0,0.0,0.0,0,0.0,0.0,1
380,다사53aa14ba,0,3,0.0,0.038384,0,0.0,1.0,1
381,다사53aa14bb,0,1,0.0,0.037984,0,7.0,0.0,1
382,다사53aa15aa,0,0,0.0,0.04096,0,9.0,0.0,1
383,다사53aa15ab,0,0,0.0,0.06976,3,1.0,2.0,1
384,다사53aa15ba,15,1,0.0,4.278704,8,3.0,18.0,6
385,다사53aa15bb,29,2,0.0,0.053664,4,18.0,9.0,9
386,다사53aa16aa,5,4,0.0,0.077424,5,9.0,0.0,1
387,다사53aa16ab,3,2,0.0,0.027088,0,0.0,0.0,1
388,다사53aa16ba,11,0,0.0,0.076336,0,16.0,5.0,1
389,다사53aa16bb,3,11,0.0,0.0,1,7.0,1.0,1
390,다사53aa17aa,0,2,0.0,0.0,0,1.0,0.0,1
391,다사53aa17ab,34,0,0.0,0.034448,4,23.0,1.0,9
392,다사53aa17ba,76,0,0.0,0.0213375999999999,16,23.0,20.0,2
393,다사53aa17bb,59,0,0.0,0.21728,4,334.0,32.0,2
394,다사53aa18aa,21,0,0.0,0.0,0,9.0,9.0,9
395,다사53aa18ab,10,0,0.0,0.0,2,21.0,0.0,1
396,다사53aa18ba,15,1,0.0,0.01328,3,10.0,0.0,9
397,다사53aa18bb,21,1,0.0,0.134408,0,104.0,41.0,9
398,다사53aa19aa,22,15,0.0,0.0289584,8,139.0,38.0,9
399,다사53aa19ab,23,29,0.0032368,0.0738288,9,150.0,26.0,4
400,다사53aa19ba,21,34,0.0188112,0.1181936,10,258.0,48.0,4
401,다사53aa19bb,16,40,0.0570224,0.0179728,30,193.0,23.0,7
402,다사53aa20aa,21,33,0.0,0.0839248,5,262.0,29.0,4
403,다사53aa20ab,36,15,0.002048,0.0749184,6,653.0,75.0,5
404,다사53aa20ba,23,25,0.0,0.0969551999999999,9,265.0,49.0,4
405,다사53aa20bb,0,4,0.0,0.0068303999999999,8,13.0,3.0,1
406,다사53aa21aa,8,4,0.0,0.0,0,11.0,0.0,1
407,다사53aa21ab,22,0,0.0,0.0,9,54.0,0.0,9
408,다사53aa21ba,9,0,0.0,0.0,3,26.0,5.0,1
409,다사53aa21bb,22,0,0.0,0.0,2,22.0,7.0,9
410,다사53aa22aa,35,21,0.017152,0.206656,5,365.0,58.0,5
411,다사53aa22ab,40,25,0.2093208,0.29121104,9,1192.0,105.0,0
412,다사53aa22ba,36,36,0.02248,0.096048,15,186.0,65.0,4
413,다사53aa22bb,16,49,0.01531168,0.106048,15,184.0,81.0,4
414,다사53aa23aa,26,15,0.002448,0.0315936,18,91.0,78.0,5
415,다사53aa23ab,0,5,0.0,0.0,0,1.0,7.0,1
416,다사53aa23ba,0,3,0.0,0.0,0,0.0,2.0,1
417,다사53aa23bb,0,0,0.0,0.0,0,0.0,0.0,1
418,다사53aa24aa,0,0,0.0,0.0,0,0.0,0.0,1
419,다사53aa24ab,0,1,0.0,0.0,0,1.0,0.0,1
420,다사53aa24ba,0,0,0.0,0.010384,0,2.0,37.0,1
421,다사53aa24bb,0,3,0.0,0.035248,0,6.0,19.0,1
422,다사53aa25aa,0,0,0.0,0.0,0,0.0,0.0,1
423,다사53aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
424,다사53aa25ba,0,0,0.0,0.0,0,0.0,0.0,1
425,다사53aa25bb,0,0,0.0,0.0,0,0.0,0.0,1
426,다사53ab14ba,0,0,0.0,0.0,3,1.0,0.0,1
427,다사53ab14bb,0,0,0.0,0.0,0,0.0,1.0,1
428,다사53ab15aa,0,1,0.0,0.0,10,51.0,21.0,1
429,다사53ab15ab,7,0,0.0,0.0,5,112.0,25.0,9
430,다사53ab15ba,22,2,0.0,0.109312,11,18.0,16.0,9
431,다사53ab15bb,26,7,0.0,0.2370464,11,9.0,1.0,9
432,다사53ab16aa,28,1,0.0,0.209904,0,14.0,3.0,9
433,다사53ab16ab,6,4,0.0,0.346416,0,6.0,0.0,1
434,다사53ab16ba,6,0,0.0,0.254592,0,19.0,7.0,1
435,다사53ab16bb,12,0,0.0,0.070816,0,33.0,6.0,1
436,다사53ab17aa,21,0,0.0,0.0,0,4.0,14.0,9
437,다사53ab17ab,31,8,0.0,0.162256,0,21.0,1.0,9
438,다사53ab17ba,28,0,0.0,0.096304,0,47.0,13.0,9
439,다사53ab17bb,29,1,0.0,0.001408,1,159.0,39.0,9
440,다사53ab18aa,19,0,0.0,0.0,0,8.0,4.0,9
441,다사53ab18ab,12,0,0.0,0.0,0,6.0,0.0,1
442,다사53ab18ba,0,0,0.0,0.015696,0,6.0,3.0,1
443,다사53ab18bb,19,10,0.0,0.195672,4,201.0,52.0,5
444,다사53ab19aa,18,47,0.0050944,0.188632,12,682.0,59.0,4
445,다사53ab19ab,14,42,0.0082448,0.1196256,10,320.0,44.0,4
446,다사53ab19ba,25,17,0.012928,0.1622752,9,377.0,48.0,4
447,다사53ab19bb,12,42,0.15143728,0.0394256,16,387.0,28.0,4
448,다사53ab20aa,9,40,0.0991776,0.0263888,29,277.0,19.0,7
449,다사53ab20ab,36,20,0.0259776,0.0476592,4,245.0,81.0,5
450,다사53ab20ba,26,20,0.0,0.166776,22,202.0,37.0,4
451,다사53ab20bb,14,2,0.0,0.015248,8,76.0,10.0,9
452,다사53ab21aa,0,0,0.0,0.0,7,4.0,1.0,1
453,다사53ab21ab,17,0,0.0,0.0,0,22.0,0.0,9
454,다사53ab21ba,0,0,0.0,0.0,0,4.0,0.0,1
455,다사53ab21bb,0,0,0.0,0.0,0,3.0,0.0,1
456,다사53ab22aa,6,23,0.021728,0.04688,1,99.0,34.0,9
457,다사53ab22ab,35,28,0.019344,0.106208,13,191.0,47.0,4
458,다사53ab22ba,50,0,0.0,0.0332768,11,151.0,68.0,2
459,다사53ab22bb,40,9,0.003264,0.0624944,20,170.0,43.0,2
460,다사53ab23aa,35,1,0.0,0.0,13,22.0,25.0,2
461,다사53ab23ab,13,5,0.0,0.0,0,1.0,0.0,1
462,다사53ab23ba,0,4,0.0,0.0,0,4.0,2.0,1
463,다사53ab23bb,0,0,0.0,0.0,0,0.0,0.0,1
464,다사53ab24aa,0,0,0.0,0.0,0,0.0,0.0,1
465,다사53ab24ab,0,4,0.0,0.0,0,2.0,0.0,1
466,다사53ab24ba,0,20,0.0,0.101008,13,5.0,4.0,1
467,다사53ab24bb,0,5,0.0,0.0,6,0.0,1.0,1
468,다사53ab25aa,0,3,0.0,0.0,0,0.0,0.0,1
469,다사53ab25ab,0,1,0.0,0.0,0,3.0,0.0,1
470,다사53ab25ba,0,0,0.0,0.0,0,0.0,0.0,1
471,다사53ab25bb,0,0,0.0,0.0,0,0.0,0.0,1
472,다사53ba14ba,0,0,0.0,0.0,0,0.0,0.0,1
473,다사53ba14bb,0,1,0.0,0.028784,4,19.0,5.0,1
474,다사53ba15aa,6,0,0.0,0.0267296,22,132.0,12.0,9
475,다사53ba15ab,20,0,0.0,0.164432,17,28.0,4.0,9
476,다사53ba15ba,30,0,0.0,0.0,3,9.0,7.0,9
477,다사53ba15bb,26,0,0.0,0.076296,0,50.0,10.0,9
478,다사53ba16aa,37,0,0.0,0.2160352,0,61.0,41.0,9
479,다사53ba16ab,31,1,0.0,0.172912,1,76.0,18.0,9
480,다사53ba16ba,26,0,0.0,0.141424,0,51.0,29.0,9
481,다사53ba16bb,27,13,0.01112,0.063104,4,191.0,72.0,5
482,다사53ba17aa,17,8,0.0,0.110544,4,97.0,27.0,9
483,다사53ba17ab,0,0,0.0,0.058272,0,1.0,0.0,1
484,다사53ba17ba,0,1,0.0,0.0,0,1.0,0.0,1
485,다사53ba17bb,7,0,0.0,0.0,0,6.0,0.0,1
486,다사53ba18aa,0,0,0.0,0.0,0,0.0,0.0,1
487,다사53ba18ab,1,0,0.0,0.0,4,0.0,0.0,1
488,다사53ba18ba,12,4,0.0,0.178544,5,36.0,11.0,9
489,다사53ba18bb,12,49,0.0,0.154872,9,261.0,24.0,4
490,다사53ba19aa,14,44,0.076408,0.157064,7,277.0,40.0,4
491,다사53ba19ab,0,58,0.0492144,0.0407296,16,205.0,33.0,7
492,다사53ba19ba,2,55,0.04523104,0.0643104,10,207.0,29.0,7
493,다사53ba19bb,30,29,0.10056656,0.0402928,31,319.0,61.0,4
494,다사53ba20aa,13,15,0.0766752,0.180728,18,77.0,20.0,4
495,다사53ba20ab,5,0,0.0,0.0,10,94.0,7.0,1
496,다사53ba20ba,29,1,0.0,0.0,14,104.0,35.0,9
497,다사53ba20bb,17,0,0.0,0.0,0,72.0,38.0,9
498,다사53ba21aa,17,1,0.0,0.0195792,0,31.0,20.0,9
499,다사53ba21ab,14,35,0.00192,0.0409296,18,94.0,32.0,4
500,다사53ba21ba,0,3,0.0,0.0,0,3.0,7.0,1
501,다사53ba21bb,1,0,0.0,0.0,0,14.0,5.0,1
502,다사53ba22aa,21,2,0.0,0.0,13,70.0,30.0,9
503,다사53ba22ab,45,4,0.002576,0.01056,5,66.0,49.0,2
504,다사53ba22ba,16,0,0.0,0.04908,24,106.0,48.0,5
505,다사53ba22bb,30,0,0.0,0.0,9,79.0,19.0,9
506,다사53ba23aa,16,0,0.0,0.0,4,10.0,8.0,9
507,다사53ba23ab,2,0,0.0,0.0,0,0.0,0.0,1
508,다사53ba23ba,21,3,0.0,0.032192,0,7.0,0.0,9
509,다사53ba23bb,1,1,0.0,0.0,0,2.0,1.0,1
510,다사53ba24aa,0,0,0.0,0.0,0,0.0,0.0,1
511,다사53ba24ab,0,0,0.0,0.0,0,2.0,7.0,1
512,다사53ba24ba,0,18,0.0,0.006784,0,6.0,17.0,1
513,다사53ba24bb,0,14,0.0121248,0.07312,3,4.0,0.0,1
514,다사53ba25aa,0,5,0.0,0.03344,0,5.0,0.0,1
515,다사53ba25ab,0,0,0.0,0.0,0,0.0,0.0,1
516,다사53ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
517,다사53bb14ba,0,0,0.0,0.0,0,0.0,0.0,1
518,다사53bb14bb,0,1,0.0,0.0,0,6.0,1.0,1
519,다사53bb15aa,26,1,0.0,0.034176,3,14.0,3.0,9
520,다사53bb15ab,5,0,0.0,0.0,4,3.0,4.0,1
521,다사53bb15ba,42,0,0.0,0.0109136,0,9.0,19.0,2
522,다사53bb15bb,37,0,0.0,0.0,0,26.0,9.0,9
523,다사53bb16aa,33,1,0.0,0.0,2,25.0,11.0,9
524,다사53bb16ab,22,0,0.0,0.0,8,68.0,16.0,9
525,다사53bb16ba,0,33,0.04443792,0.031488,23,72.0,15.0,7
526,다사53bb16bb,10,26,0.0214055999999999,0.0801849599999999,10,201.0,78.0,4
527,다사53bb17aa,16,15,0.014448,0.0372056,5,153.0,40.0,9
528,다사53bb17ab,0,11,0.0,0.0,0,2.0,6.0,1
529,다사53bb17ba,0,0,0.0,0.0,0,2.0,0.0,1
530,다사53bb17bb,8,0,0.0,0.0412,6,11.0,0.0,1
531,다사53bb18aa,0,0,0.0,0.0,0,0.0,0.0,1
532,다사53bb18ab,0,0,0.0,0.0,0,1.0,0.0,1
533,다사53bb18ba,6,0,0.0,0.0,4,10.0,7.0,1
534,다사53bb18bb,10,27,0.021757856,0.167408,4,40.0,25.0,4
535,다사53bb19aa,11,46,0.009536,0.063856,19,161.0,40.0,7
536,다사53bb19ab,8,20,0.009504,0.023856,10,119.0,7.0,9
537,다사53bb19ba,25,12,0.024192,0.06803504,4,84.0,5.0,9
538,다사53bb19bb,23,7,0.012216,0.096616,1,120.0,31.0,9
539,다사53bb20aa,4,48,0.0735270399999999,0.024752,12,116.0,13.0,7
540,다사53bb20ab,12,3,0.0,0.0,3,57.0,15.0,9
541,다사53bb20ba,28,0,0.01812672,0.01812672,0,179.0,50.0,5
542,다사53bb20bb,37,2,0.0,0.101384,5,138.0,69.0,5
543,다사53bb21aa,24,0,0.0,0.0117808,3,66.0,56.0,5
544,다사53bb21ab,16,4,0.0120752,0.0388112,5,114.0,56.0,5
545,다사53bb21ba,5,1,0.0,0.0,1,63.0,40.0,9
546,다사53bb21bb,34,8,0.016512,0.0499104,7,67.0,19.0,9
547,다사53bb22aa,34,4,0.0,0.002624,2,47.0,20.0,9
548,다사53bb22ab,29,0,0.0,0.0,27,137.0,93.0,5
549,다사53bb22ba,32,0,0.0,0.0,14,86.0,54.0,5
550,다사53bb22bb,25,0,0.0,0.0,0,40.0,21.0,9
551,다사53bb23aa,11,0,0.0,0.0,0,2.0,1.0,1
552,다사53bb23ab,0,0,0.0,0.0,0,1.0,0.0,1
553,다사53bb23ba,12,7,0.018528,0.03392,5,6.0,4.0,9
554,다사53bb23bb,14,4,0.0,0.1250784,3,25.0,13.0,9
555,다사53bb24aa,6,0,0.0,0.0,0,2.0,1.0,1
556,다사53bb24ab,0,6,0.0,0.093824,0,6.0,5.0,1
557,다사53bb24ba,0,15,0.0,0.062736,1,15.0,17.0,1
558,다사53bb24bb,0,1,0.0,0.0,0,0.0,0.0,1
559,다사53bb25aa,0,0,0.0,0.0,0,0.0,0.0,1
560,다사53bb25ab,0,0,0.0,0.0,0,0.0,0.0,1
561,다사53bb25ba,0,0,0.0,0.0,0,0.0,0.0,1
562,다사54aa14bb,3,7,0.0,0.031488,1,0.0,6.0,1
563,다사54aa15aa,37,4,0.0,0.1472,3,32.0,1.0,9
564,다사54aa15ab,23,1,0.0,0.0,8,15.0,2.0,9
565,다사54aa15ba,32,0,0.0,0.0,0,12.0,4.0,9
566,다사54aa15bb,19,0,0.0,0.0,4,3.0,4.0,9
567,다사54aa16aa,34,0,0.0,0.0670288,0,19.0,0.0,9
568,다사54aa16ab,14,0,0.0,0.0,0,9.0,0.0,1
569,다사54aa16ba,0,38,0.0138832,0.026,21,66.0,11.0,7
570,다사54aa16bb,0,47,0.0414044799999999,0.03254144,16,109.0,14.0,7
571,다사54aa17aa,21,42,0.049968,0.05322528,2,279.0,54.0,4
572,다사54aa17ab,25,7,0.01584,0.133408,7,31.0,18.0,9
573,다사54aa17ba,15,17,0.0,0.060144,8,10.0,0.0,9
574,다사54aa17bb,8,1,0.0,0.0,5,6.0,0.0,1
575,다사54aa18aa,4,0,0.0,0.0,0,4.0,0.0,1
576,다사54aa18ab,9,0,0.26656,0.0,4,5.0,2.0,1
577,다사54aa18ba,10,0,0.0,0.0,10,4.0,5.0,9
578,다사54aa18bb,0,11,0.0024,0.013264,5,31.0,8.0,1
579,다사54aa19aa,0,66,0.10536224,0.052352,23,156.0,27.0,7
580,다사54aa19ab,0,33,0.04716064,0.025296,7,48.0,12.0,4
581,다사54aa19ba,18,3,0.0,0.0,0,23.0,22.0,9
582,다사54aa19bb,0,0,0.0,0.0,0,2.0,1.0,1
583,다사54aa20aa,0,0,0.0,0.0,0,0.0,0.0,1
584,다사54aa20ab,0,0,0.0,0.0,0,3.0,0.0,1
585,다사54aa20ba,20,0,0.0,0.0,4,23.0,17.0,9
586,다사54aa20bb,17,1,0.0,0.0,8,68.0,55.0,5
587,다사54aa21aa,20,0,0.0,0.0,8,114.0,76.0,5
588,다사54aa21ab,38,0,0.0,0.0,7,92.0,57.0,5
589,다사54aa21ba,29,0,0.0,0.0,1,60.0,39.0,9
590,다사54aa21bb,39,0,0.0,0.0398016,0,172.0,82.0,5
591,다사54aa22aa,45,0,0.0,0.228976,16,282.0,97.0,5
592,다사54aa22ab,24,0,0.0,0.0,13,68.0,52.0,5
593,다사54aa22ba,33,0,0.0,0.0560768,14,76.0,31.0,9
594,다사54aa22bb,23,0,0.0,0.0,8,18.0,0.0,9
595,다사54aa23aa,37,0,0.0,0.0,5,32.0,30.0,9
596,다사54aa23ab,35,0,0.0,0.0,3,19.0,39.0,9
597,다사54aa23ba,16,9,0.06,0.01264,7,34.0,8.0,9
598,다사54aa23bb,24,9,0.005296,0.013088,4,47.0,15.0,9
599,다사54aa24aa,16,1,0.0,0.0,3,77.0,32.0,9
600,다사54aa24ab,29,17,0.011168,0.198976,24,52.0,33.0,4
601,다사54aa24ba,12,0,1.25784,0.020288,0,15.0,51.0,9
602,다사54aa24bb,0,0,0.0,0.0,0,0.0,1.0,1
603,다사54aa25aa,0,0,0.0,0.0,0,0.0,0.0,1
604,다사54aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
605,다사54ab14bb,1,1,0.0,0.034496,0,6.0,6.0,1
606,다사54ab15aa,7,0,0.0,0.086128,0,8.0,0.0,1
607,다사54ab15ab,26,0,0.0,0.018528,1,8.0,0.0,9
608,다사54ab15ba,21,0,0.0,0.0,1,33.0,0.0,9
609,다사54ab15bb,29,0,0.0,0.3348608,10,3.0,0.0,9
610,다사54ab16aa,36,0,0.0,0.009936,0,11.0,0.0,9
611,다사54ab16ab,31,0,0.0,0.0,0,1.0,0.0,9
612,다사54ab16ba,6,14,0.007488,0.0308,8,139.0,12.0,9
613,다사54ab16bb,0,60,0.09819744,0.05544,14,150.0,5.0,7
614,다사54ab17aa,18,16,0.0139654399999999,0.105952,10,888.0,81.0,4
615,다사54ab17ab,22,3,0.0142809599999999,0.09872,8,70.0,32.0,9
616,다사54ab17ba,6,8,0.0,0.069296,4,72.0,10.0,1
617,다사54ab17bb,17,0,0.0,0.022304,5,45.0,0.0,9
618,다사54ab18aa,0,0,0.0,0.0,0,2.0,0.0,1
619,다사54ab18ab,0,0,0.410544,0.0,0,0.0,0.0,1
620,다사54ab18ba,7,0,0.0,0.0,0,1.0,0.0,1
621,다사54ab18bb,0,1,0.0,0.0,0,5.0,0.0,1
622,다사54ab19aa,6,56,0.0325424,0.0572128,15,166.0,20.0,7
623,다사54ab19ab,21,7,0.010464,0.021232,4,114.0,32.0,9
624,다사54ab19ba,6,0,0.0,0.873872,1,15.0,15.0,1
625,다사54ab19bb,0,0,0.0,0.0,4,4.0,1.0,1
626,다사54ab20aa,0,0,0.0,0.0,0,3.0,0.0,1
627,다사54ab20ab,0,0,0.0,0.0,10,0.0,0.0,1
628,다사54ab20ba,15,0,0.0,0.029824,12,33.0,24.0,9
629,다사54ab20bb,46,0,0.0,0.0,17,85.0,83.0,5
630,다사54ab21aa,26,0,0.0,0.0,9,47.0,62.0,5
631,다사54ab21ab,26,0,0.0,0.0,8,70.0,59.0,5
632,다사54ab21ba,29,0,0.0,0.0,9,80.0,53.0,5
633,다사54ab21bb,29,0,0.0,0.0,6,95.0,22.0,9
634,다사54ab22aa,28,0,0.0,0.0,4,33.0,12.0,9
635,다사54ab22ab,39,0,0.0,0.0,17,57.0,16.0,2
636,다사54ab22ba,22,0,0.0,0.01224,4,43.0,8.0,9
637,다사54ab22bb,0,0,0.0,0.0,0,3.0,0.0,1
638,다사54ab23aa,10,0,0.0,0.0,0,77.0,79.0,5
639,다사54ab23ab,11,0,0.0,0.010576,17,127.0,40.0,9
640,다사54ab23ba,26,1,0.0,0.677056,0,48.0,35.0,9
641,다사54ab23bb,29,1,0.0,0.081536,4,76.0,44.0,9
642,다사54ab24aa,22,23,0.002016,0.083808,6,32.0,23.0,9
643,다사54ab24ab,23,0,0.0,0.02456,0,14.0,22.0,9
644,다사54ab24ba,7,0,0.0,0.0,0,8.0,18.0,1
645,다사54ab24bb,0,0,0.0,0.0,0,0.0,0.0,1
646,다사54ab25aa,2,0,0.0,0.741536,0,18.0,6.0,1
647,다사54ab25ab,13,0,0.0,0.0,18,17.0,4.0,9
648,다사54ab25ba,7,0,0.0,0.0,0,30.0,0.0,1
649,다사54ba14bb,0,0,0.0,0.0,0,0.0,0.0,1
650,다사54ba15aa,0,0,0.0,0.019696,1,2.0,0.0,1
651,다사54ba15ab,3,1,0.0,0.0,0,1.0,0.0,1
652,다사54ba15ba,12,0,0.0,0.01024,0,10.0,0.0,1
653,다사54ba15bb,22,0,0.0,0.01976,0,10.0,0.0,9
654,다사54ba16aa,34,0,0.0,0.0190944,0,34.0,0.0,9
655,다사54ba16ab,21,0,0.0,0.0,0,5.0,0.0,9
656,다사54ba16ba,18,4,0.001904,0.0,6,23.0,12.0,9
657,다사54ba16bb,8,3,0.0,0.044896,5,17.0,1.0,1
658,다사54ba17aa,10,8,0.0,0.316128,0,23.0,42.0,9
659,다사54ba17ab,14,7,0.0,0.190704,0,83.0,25.0,9
660,다사54ba17ba,0,4,0.0,0.05296,19,10.0,2.0,1
661,다사54ba17bb,8,0,0.0,0.0,3,112.0,0.0,1
662,다사54ba18aa,5,0,0.037968,0.0,0,72.0,0.0,1
663,다사54ba18ab,13,0,0.0,0.0,4,6.0,1.0,1
664,다사54ba18ba,24,9,0.0,0.0,21,36.0,12.0,9
665,다사54ba18bb,33,11,0.0,0.002208,4,24.0,14.0,9
666,다사54ba19aa,20,0,0.0,0.0,5,2.0,0.0,9
667,다사54ba19ab,20,0,0.0,0.0,0,15.0,0.0,9
668,다사54ba19ba,0,0,0.0,0.0,0,0.0,0.0,1
669,다사54ba19bb,0,0,0.0,0.0,0,0.0,0.0,1
670,다사54ba20aa,0,0,0.0,0.0,0,2.0,0.0,1
671,다사54ba20ab,6,6,0.0,0.0,0,25.0,6.0,1
672,다사54ba20ba,2,0,0.0,0.0,0,73.0,27.0,1
673,다사54ba20bb,42,0,1.07056,0.0,19,92.0,68.0,5
674,다사54ba21aa,37,0,0.0,0.0101712,12,103.0,73.0,5
675,다사54ba21ab,29,0,0.0,0.0,3,26.0,28.0,9
676,다사54ba21ba,39,0,0.0,0.0,28,47.0,29.0,2
677,다사54ba21bb,32,0,0.0,0.0,14,63.0,33.0,9
678,다사54ba22aa,17,0,0.0,0.0,12,70.0,29.0,9
679,다사54ba22ab,3,0,0.0,0.0,3,31.0,10.0,1
680,다사54ba22ba,26,1,0.0,0.0,4,39.0,9.0,9
681,다사54ba22bb,0,14,0.0,0.0,0,6.0,2.0,1
682,다사54ba23aa,10,8,0.0,0.0,0,40.0,19.0,1
683,다사54ba23ab,18,7,0.014672,0.0272224,9,95.0,44.0,9
684,다사54ba23ba,30,18,0.0541952,0.0427408,10,566.0,41.0,4
685,다사54ba23bb,20,0,0.0,0.03912,0,28.0,47.0,9
686,다사54ba24aa,16,1,0.0,0.0,0,14.0,24.0,9
687,다사54ba24ab,22,0,0.0,0.044928,0,54.0,58.0,5
688,다사54ba24ba,15,3,0.003568,0.047024,2,41.0,52.0,9
689,다사54ba24bb,19,0,0.056256,0.00376,3,54.0,25.0,9
690,다사54ba25aa,16,0,0.0,0.0,8,17.0,22.0,9
691,다사54ba25ab,2,0,0.0,0.0,3,12.0,8.0,1
692,다사54ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
693,다사54ba25bb,0,0,0.0,0.0,0,0.0,0.0,1
694,다사54bb14bb,0,0,0.0,0.0,0,1.0,0.0,1
695,다사54bb15aa,0,0,0.0,0.0,0,0.0,0.0,1
696,다사54bb15ab,0,0,0.0,0.0,0,0.0,0.0,1
697,다사54bb15ba,0,0,0.0,0.0,0,0.0,0.0,1
698,다사54bb15bb,0,0,0.0,0.0,0,1.0,0.0,1
699,다사54bb16aa,12,8,0.0,0.044128,0,13.0,3.0,1
700,다사54bb16ab,16,7,0.0,0.114256,5,12.0,0.0,9
701,다사54bb16ba,21,0,0.0,0.014928,5,14.0,12.0,9
702,다사54bb16bb,17,8,0.0,0.136384,4,8.0,3.0,9
703,다사54bb17aa,15,14,0.0,0.144816,3,21.0,9.0,9
704,다사54bb17ab,20,1,0.0,0.1644,0,81.0,17.0,9
705,다사54bb17ba,28,3,0.085088,0.028992,1,30.0,14.0,9
706,다사54bb17bb,25,6,0.0,0.005712,24,21.0,1.0,9
707,다사54bb18aa,36,6,0.0,0.014864,3,23.0,0.0,9
708,다사54bb18ab,6,37,0.03357728,0.004704,11,100.0,8.0,4
709,다사54bb18ba,0,53,0.11616464,0.0737216,11,125.0,16.0,7
710,다사54bb18bb,10,43,0.0572478399999999,0.108528,14,87.0,32.0,4
711,다사54bb19aa,2,0,0.026256,0.00816,0,16.0,5.0,1
712,다사54bb19ab,17,0,0.0,0.0,5,19.0,0.0,9
713,다사54bb19ba,0,0,0.0,0.0,0,0.0,0.0,1
714,다사54bb19bb,0,0,0.0,0.0,0,1.0,0.0,1
715,다사54bb20aa,0,0,0.0,0.0,0,0.0,1.0,1
716,다사54bb20ab,14,0,0.0,0.0,7,32.0,18.0,9
717,다사54bb20ba,19,3,0.0,0.0,3,73.0,80.0,5
718,다사54bb20bb,35,0,0.0,0.2192752,21,296.0,124.0,5
719,다사54bb21aa,4,0,0.0,0.0,0,4.0,58.0,9
720,다사54bb21ab,15,0,0.0,0.0,5,16.0,14.0,9
721,다사54bb21ba,40,0,0.0,0.0112016,21,100.0,36.0,2
722,다사54bb21bb,16,0,0.0,0.0,30,83.0,25.0,4
723,다사54bb22aa,13,0,0.0,0.0,0,90.0,24.0,9
724,다사54bb22ab,15,15,0.01056,0.110864,30,140.0,42.0,4
725,다사54bb22ba,9,43,0.0459025599999999,0.06410224,17,234.0,25.0,7
726,다사54bb22bb,7,46,0.0148,0.032288,0,60.0,17.0,4
